has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.977401,,GOVT PRIMARY SCHOOL PULOPANJA,https://kys.udiseplus.gov.in/#/schooldetail/5300131/12,Gpspulopanja2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS PULOPANJA, LITTLE NICOBAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300131/12,2025-08-07T00:44:42.185864,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,2,1,1,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.017462,,GOVT PRIMARY SCHOOL RAJIV NAGAR II,https://kys.udiseplus.gov.in/#/schooldetail/5300052/12,gpsrajivnagarcbay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"RAJIV NAGAR II,CAMPBELL BAY,744302",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300052/12,2025-08-07T00:44:50.265395,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,46,21,25,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.063895,,GOVT PRIMARY SCHOOL SHASTRI NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300133/12,gpsshastrinagar2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"34km, Shastri Nagar Campbell Bay, Great Nicobar.",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300133/12,2025-08-07T00:44:57.231289,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,2,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.103242,,GOVT PRIMARY SCHOOL TEE TOP,https://kys.udiseplus.gov.in/#/schooldetail/5300015/12,teetopgps.cn@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"TEETOP VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300015/12,2025-08-07T00:45:04.496258,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,27,10,17,6,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.142276,,GOVT SECONDARY SCHOOL  ARONG,https://kys.udiseplus.gov.in/#/schooldetail/5300016/12,aronggss@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GSS ARONG, CAR NICOBAR,744301",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300016/12,2025-08-07T00:45:11.455470,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,230,106,124,20,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.209123,,GOVT SECONDARY SCHOOL GANDHI NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300124/12,gssgandhinagar@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GANDHI NAGAR, GREAT NICOBAR, ANDAMAN AND NICOBAR ISLANDS",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300124/12,2025-08-07T00:45:18.541004,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,53,27,26,9,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.253947,,GOVT SECONDARY SCHOOL KAKANA,https://kys.udiseplus.gov.in/#/schooldetail/5300017/12,kakanaprincipal@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"KAKANA VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300017/12,2025-08-07T00:45:25.488244,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,101,55,46,17,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.293911,,GOVT SECONDARY SCHOOL KUITASHUK,https://kys.udiseplus.gov.in/#/schooldetail/5300040/12,gsskuitasukhchowra@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,chowra kuitasuk 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300040/12,2025-08-07T00:45:32.654337,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,200,108,92,8,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.334614,,GOVT SECONDARY SCHOOL MILDERA,https://kys.udiseplus.gov.in/#/schooldetail/5300048/12,58076@cbseshiksha.in,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"MILDERA, KATCHAL, NICOBAR DISTRICT, A AND NICOBAR ISLANDS",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300048/12,2025-08-07T00:45:39.987558,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,15,10,5,9,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.376510,,GOVT SECONDARY SCHOOL TAMALOO,https://kys.udiseplus.gov.in/#/schooldetail/5300009/12,gss.tamaloo@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,Tamaloo Village Car Nicobar,744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300009/12,2025-08-07T00:45:47.316394,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,142,81,61,19,13,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.417824,,GOVT SENIOR SECONDARY SCHOOL BENGALI,https://kys.udiseplus.gov.in/#/schooldetail/5300034/12,gssbengali.teressa@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"Bengali Village, Tereassa",744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300034/12,2025-08-07T00:45:54.263641,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,214,103,111,13,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.457809,,GOVT SENIOR SECONDARY SCHOOL CHAMPIN,https://kys.udiseplus.gov.in/#/schooldetail/5300046/12,gsss.champin@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,CHAMPIN NANCOWRIE PIN 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300046/12,2025-08-07T00:46:01.251309,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,250,131,119,23,16,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.499777,,GOVT SENIOR SECONDARY SCHOOL  KAPANGA,https://kys.udiseplus.gov.in/#/schooldetail/5300047/12,gssskapanga7447@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"KAPANGA, KATCHAL, NICOBAR DISTRICT, ANDAMAN AND NICOBAR ISLANDS",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300047/12,2025-08-07T00:46:08.028038,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,271,132,139,16,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.540673,,GOVT SENIOR SECONDARY SCHOOL LAPATHY,https://kys.udiseplus.gov.in/#/schooldetail/5300019/12,gssslapathy@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"GSSS LAPATHY, BIG LAPATHY VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300019/12,2025-08-07T00:46:15.872306,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,344,166,178,32,22,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.581251,,GOVT SENIOR SECONDARY SCHOOL MALACCA,https://kys.udiseplus.gov.in/#/schooldetail/5300020/12,principalmalacca@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"MALACCA VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300020/12,2025-08-07T00:46:23.005119,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,356,192,164,19,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.622081,,GOVT SENIOR SECONDARY SCHOOL SAWAI,https://kys.udiseplus.gov.in/#/schooldetail/5300021/12,gssssawai7443@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"GSSS SAWAI, SAWAI VILLAGE, CAR NICOBAR, NICOBAR DISTRICTIST",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300021/12,2025-08-07T00:46:30.179482,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,303,155,148,24,15,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.661257,,GOVT SENIOR SECONDARY SCHOOL VIJAY NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300132/12,gsssvijaynagar@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"GSSS VIJAY NAGAR, PO SHABNAM NAGAR, GREAT NICOBAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300132/12,2025-08-07T00:46:37.372556,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,115,63,52,20,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.701061,,NAVAL PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300024/12,navalprimaryschool1973@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,Naval Public School INS Kardip Kamorta 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300024/12,2025-08-07T00:46:44.272623,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,46,25,21,9,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.767550,,PM SHRI GOVT PRIMARY SCHOOL TAPONG,https://kys.udiseplus.gov.in/#/schooldetail/5300033/12,taponggps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Tapong champin 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300033/12,2025-08-07T00:46:51.588385,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,35,16,19,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.809176,,PM SHRI GOVT SECONDARY SCHOOL MUS,https://kys.udiseplus.gov.in/#/schooldetail/5300018/12,gssmus123@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,Mus Village Car Nicobar,744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300018/12,2025-08-07T00:46:58.887189,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,455,216,239,25,16,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:35.849533,,PM SHRI GOVT SENIOR SECONDARY SCHOOL CAMPBELL BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300126/12,gssscbay@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"GOVT SR SEC SCHOOL CAMPBELL BAY, GREAT NICOBAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300126/12,2025-08-07T00:47:05.955760,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,529,268,261,37,26,N/A,SUCCESS,2
