has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email,detail_school_name,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.001617,,,BOSING ROYAL ACADEMY,https://kys.udiseplus.gov.in/#/schooldetail/2704217/12,East Siang,Pasighat,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"Vill yagrung, PO Yagrung, PS Pasighat, Dist. East Siang, Arunachal Pradesh",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2704217/12,2025-08-20T13:50:56.418539,1-Rural,1,8,2018,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,38,24,14,N/A,5,2,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.041370,,,CHILDREN TRAINING SCHOOL MIREM,https://kys.udiseplus.gov.in/#/schooldetail/2703864/12,East Siang,Ruksin,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,MIREM EAST SIANG DISTRIC ARUNACHAL PRADESH,791102.0,,ctsmirem@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703864/12,2025-08-20T13:51:04.500608,1-Rural,1,8,1998,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,74,38,36,N/A,8,2,6,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.082580,,,DEMOCRAT BAKIN'S ENG. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700047/12,East Siang,Pasighat,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,Saw Mill Area Pasighat East Siang dist AP,791102.0,,chandrathapadbs18@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700047/12,2025-08-20T13:51:12.524851,2-Urban,1,8,2004,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,493,261,232,N/A,30,10,20,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.123120,,,DON BOSCO SCHOOL MEBO,https://kys.udiseplus.gov.in/#/schooldetail/2703859/12,East Siang,Mebo,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,"DON BOSCO SCHOOL, MEBO",791104.0,,dbsmebo2020@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703859/12,2025-08-20T13:51:20.551319,1-Rural,1,10,2000,5-Private Unaided (Recognized),5-Private Unaided (Recognized),1-CBSE,NA,163,109,54,N/A,10,5,5,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.166901,,,DONYI POLO SCHOOL TALAOM RUKBO NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/2701035/12,East Siang,Pasighat,2025-26,,5-Private Unaided (Recognized),- To -,N/A,2-Urban,,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701035/12,2025-08-20T13:51:28.648152,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.243241,,,DONYI POLO VIDYA NIKETAN NGORLUNG,https://kys.udiseplus.gov.in/#/schooldetail/2703867/12,East Siang,Ruksin,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,"NGORLUNG, P.O.-RUKSIN, EAST SIANG DISTRICT",791102.0,,dpvn5796@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703867/12,2025-08-20T13:51:36.550951,1-Rural,1,10,1996,5-Private Unaided (Recognized),5-Private Unaided (Recognized),1-CBSE,NA,163,80,83,N/A,13,7,6,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.295113,,,DONYI POLO VIDYA NIKETAN PASIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/2702970/12,East Siang,Pasighat,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,Pasighat town area near Mandir,791102.0,,dpvn.123pasighat@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702970/12,2025-08-20T13:51:44.511383,2-Urban,1,10,1996,5-Private Unaided (Recognized),5-Private Unaided (Recognized),1-CBSE,NA,411,213,198,N/A,25,10,15,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.445918,,,ENGO TAKAR MODEL SCHOOL MIRBUK,https://kys.udiseplus.gov.in/#/schooldetail/2701270/12,East Siang,Pasighat,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"Engo Takar Model School, Yapgo, Pasighat, East Siang District 791102 Arunachal Pradesh",791102.0,,engotakarmschool@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701270/12,2025-08-20T13:51:52.459354,1-Rural,1,8,2001,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,91,53,38,N/A,13,6,7,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.478887,,,GERIZIM ENGLISH SCHOOL SILLE VILLAGE,https://kys.udiseplus.gov.in/#/schooldetail/2701354/12,East Siang,Ruksin,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,Sille Village. east Sang District,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701354/12,2025-08-20T13:52:00.381117,1-Rural,1,8,2012,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,272,161,111,N/A,14,4,10,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.507230,,,GIRLS RESIDENTIAL SCHOOL DEPI,https://kys.udiseplus.gov.in/#/schooldetail/2701297/12,East Siang,Ramle-banggo,2025-26,2-Primary with Upper Primary,1-Department of Education,3 To 8,3-Co-educational,1-Rural,GOVT GRS DEPI DISTRICT EAST SIANG,791102.0,,mididarang0@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701297/12,2025-08-20T13:52:08.341830,1-Rural,3,8,2014,1-Department of Education,1-Department of Education,NA,NA,63,0,63,N/A,8,0,8,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.536201,,,GNA ENGLISH MEDIUM SCHOOL OYAN,https://kys.udiseplus.gov.in/#/schooldetail/2701347/12,East Siang,Ruksin,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"OYAN, EAST SIANG DISTRICT",791102.0,,rensu.suren@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701347/12,2025-08-20T13:52:16.312496,1-Rural,1,8,2002,5-Private Unaided (Recognized),5-Private Unaided (Recognized),NA,NA,35,19,16,N/A,9,5,4,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.565554,,,GOOLONG SISONG PUBLIC SCHOOL NGOPOK,https://kys.udiseplus.gov.in/#/schooldetail/2700320/12,East Siang,Mebo,2025-26,,5-Private Unaided (Recognized),- To -,N/A,9-NA,,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700320/12,2025-08-20T13:52:24.218441,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.593479,,,GOVT. BPM UPS GUMIN NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/2703563/12,East Siang,Pasighat,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,"GOVT. UPS BPM GUMIN NAGAR, PASIGHAT",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703563/12,2025-08-20T13:52:32.245346,2-Urban,1,8,1998,1-Department of Education,1-Department of Education,NA,NA,195,101,94,N/A,20,8,12,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.622111,,,"GOVT. HIGHER SECONDARY SCHOOL, MEBO",https://kys.udiseplus.gov.in/#/schooldetail/2703860/12,East Siang,Mebo,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,1-Rural,VILLAGE MEBO EAST SIANG DISTRICT,791104.0,,plhssmebo@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703860/12,2025-08-20T13:52:40.332003,1-Rural,9,12,1956,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,439,248,191,N/A,35,21,14,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.651398,,,"GOVT. HIGHER SECONDARY SCHOOL, PASIGHAT (IGJ)",https://kys.udiseplus.gov.in/#/schooldetail/2700050/12,East Siang,Pasighat,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,2-Urban,PASIGHAT URBAN AREA EAST SIANG DISTRICT,791102.0,,igjschoolpasighat@yahoo.in,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700050/12,2025-08-20T13:52:48.367857,2-Urban,9,12,1940,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,1207,569,638,N/A,54,24,30,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.680760,,,"GOVT. HR. SECONDARY SCHOOL, BILAT",https://kys.udiseplus.gov.in/#/schooldetail/2704073/12,East Siang,Ruksin,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,1-Rural,PASIGHAT DISTRICT EAST SIANG ARUNACHAL PRADESH PIN 791102,791102.0,,bilatschool@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2704073/12,2025-08-20T13:52:56.311516,1-Rural,9,12,1969,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,220,111,109,N/A,22,9,13,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.711154,,,"GOVT. HR. SECONDARY SCHOOL, BORGULI",https://kys.udiseplus.gov.in/#/schooldetail/2701313/12,East Siang,Mebo,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,1-Rural,"GHSS,BORGULI, EAST SIANG DISTRICT",791104.0,,borgulighss19@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701313/12,2025-08-20T13:53:04.347148,1-Rural,9,12,1956,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,239,149,90,N/A,17,9,8,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.742249,,,"GOVT. HR. SEC. SCHOOL, DEM PASIGHAT",https://kys.udiseplus.gov.in/#/schooldetail/2703467/12,East Siang,Pasighat,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,2-Urban,"HIGH REGION, PASIGHAT",791102.0,,deringhsspasighat@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703467/12,2025-08-20T13:53:12.132441,2-Urban,9,12,1972,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,1019,471,548,N/A,40,20,20,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.777500,,,GOVT. HR. SEC. SCHOOL RUKSIN HQ,https://kys.udiseplus.gov.in/#/schooldetail/2701344/12,East Siang,Ruksin,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,1-Rural,"Govt. Hr.Sec. School,Ruksin",791102.0,,ghssrkn@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701344/12,2025-08-20T13:53:20.133155,1-Rural,9,12,1966,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,257,129,128,N/A,24,11,13,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.807689,,,GOVT. HR. SEC. SCHOOL SILLE CAMP,https://kys.udiseplus.gov.in/#/schooldetail/2701352/12,East Siang,Ruksin,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,1-Rural,Govt. Hr. Sec. School Sille,791102.0,,principalghsssille@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701352/12,2025-08-20T13:53:28.119295,1-Rural,9,12,1953,1-Department of Education,1-Department of Education,1-CBSE,1-CBSE,394,201,193,N/A,29,16,13,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.837335,,,GOVT PRIMARY SCHOOL MIREM KUMDUM,https://kys.udiseplus.gov.in/#/schooldetail/2701336/12,East Siang,Ruksin,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL MIREM KUMDUM PO BILAT EAST SIANG DISTRICT,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701336/12,2025-08-20T13:53:36.012069,1-Rural,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,22,11,11,N/A,6,4,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.866240,,,GOVT PRIMARY SCHOOL MOBING,https://kys.udiseplus.gov.in/#/schooldetail/2701302/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT PRIMARY SCHOOL,MOBING",791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701302/12,2025-08-20T13:53:43.965212,1-Rural,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,23,7,16,N/A,9,3,6,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.900842,,,GOVT PRIMARY SCHOOL TEKPOM,https://kys.udiseplus.gov.in/#/schooldetail/2700321/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL TEKPOM,791104.0,,ddseeastsiang9@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700321/12,2025-08-20T13:53:52.005267,1-Rural,1,5,2013,1-Department of Education,1-Department of Education,NA,NA,3,1,2,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.930906,,,GOVT. PRY. SCHOOL 12 MILE,https://kys.udiseplus.gov.in/#/schooldetail/2701355/12,East Siang,Ruksin,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"12MILE P.O.SILLE- OYAN, EAST SIANG DIST.",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701355/12,2025-08-20T13:53:59.949238,1-Rural,1,5,1977,1-Department of Education,1-Department of Education,NA,NA,14,10,4,N/A,4,4,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.960127,,,GOVT PRY. SCHOOL 3RD MILE PASIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/2701034/12,East Siang,Pasighat,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,Govt. Primary School 3rd Mile,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701034/12,2025-08-20T13:54:07.908777,2-Urban,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,50,23,27,N/A,12,3,9,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:07.989148,,,GOVT. PRY. SCHOOL 7 MILE,https://kys.udiseplus.gov.in/#/schooldetail/2701285/12,East Siang,Pasighat,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,7th Mile Berung Pasighat,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701285/12,2025-08-20T13:54:15.933652,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,64,28,36,N/A,10,3,7,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.018084,,,GOVT. PRY. SCHOOL AOHALI,https://kys.udiseplus.gov.in/#/schooldetail/2701309/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL AOHALI,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701309/12,2025-08-20T13:54:23.980603,1-Rural,1,5,1964,1-Department of Education,1-Department of Education,NA,NA,5,4,1,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.046927,,,GOVT. PRY. SCHOOL BODAK,https://kys.udiseplus.gov.in/#/schooldetail/2701300/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL BODAK,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701300/12,2025-08-20T13:54:31.865823,1-Rural,1,5,1962,1-Department of Education,1-Department of Education,NA,NA,6,4,2,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.075593,,,GOVT. PRY. SCHOOL BOGONG,https://kys.udiseplus.gov.in/#/schooldetail/2701305/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL BOGONG,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701305/12,2025-08-20T13:54:40.073930,1-Rural,1,5,2012,1-Department of Education,1-Department of Education,NA,NA,12,8,4,N/A,4,1,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.110034,,,GOVT. PRY. SCHOOL DANANG MORUK,https://kys.udiseplus.gov.in/#/schooldetail/2701329/12,East Siang,Ruksin,2025-26,,1-Department of Education,- To -,N/A,1-Rural,c/o Headmaster ps Danang moruk,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701329/12,2025-08-20T13:54:48.016553,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.139069,,,GOVT. PRY. SCHOOL DARANG EDA,https://kys.udiseplus.gov.in/#/schooldetail/2701281/12,East Siang,Pasighat,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Yagrung village, East District, A.P.",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701281/12,2025-08-20T13:54:55.995109,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,15,8,7,N/A,6,4,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.167894,,,GOVT. PRY. SCHOOL DARNE,https://kys.udiseplus.gov.in/#/schooldetail/2703862/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,govt pry school Darne,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703862/12,2025-08-20T13:55:04.080044,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,20,9,11,N/A,6,1,5,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.196587,,,GOVT. PRY. SCHOOL DEPI MOLI,https://kys.udiseplus.gov.in/#/schooldetail/2701298/12,East Siang,Ramle-banggo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,c/o Headmaster ramle banggo,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701298/12,2025-08-20T13:55:12.197206,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,42,27,15,N/A,4,3,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.225507,,,GOVT. PRY. SCHOOL DETAK,https://kys.udiseplus.gov.in/#/schooldetail/2701299/12,East Siang,Ramle-banggo,2025-26,,1-Department of Education,- To -,N/A,1-Rural,Govt.Ps Detak Po/Ps Nari,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701299/12,2025-08-20T13:55:20.213118,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.254604,,,GOVT. PRY. SCHOOL GADUM,https://kys.udiseplus.gov.in/#/schooldetail/2701320/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL GADUM I,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701320/12,2025-08-20T13:55:28.161192,1-Rural,1,5,1988,1-Department of Education,1-Department of Education,NA,NA,13,6,7,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.310862,,,GOVT PRY.SCHOOL GADUM-II,https://kys.udiseplus.gov.in/#/schooldetail/2701321/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL GADUM II,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701321/12,2025-08-20T13:55:36.069911,1-Rural,1,5,2013,1-Department of Education,1-Department of Education,NA,NA,27,17,10,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.436513,,,GOVT. PRY. SCHOOL GEHUBARI,https://kys.udiseplus.gov.in/#/schooldetail/2701358/12,East Siang,Ruksin,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,District East Siang P.O Sille-Oyan P/S Sille,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701358/12,2025-08-20T13:55:44.021131,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,29,13,16,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.465273,,,GOVT. PRY. SCHOOL GOBO TODE,https://kys.udiseplus.gov.in/#/schooldetail/2701280/12,East Siang,Pasighat,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt. Pry School Gobo Tode,791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701280/12,2025-08-20T13:55:51.970490,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,48,24,24,N/A,5,4,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.493385,,,GOVT. PRY. SCHOOL JAMPANI,https://kys.udiseplus.gov.in/#/schooldetail/2701359/12,East Siang,Ruksin,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JAMPANI ,SIKA BAMIN , RUKSIN",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701359/12,2025-08-20T13:56:00.059834,1-Rural,1,5,2003,1-Department of Education,1-Department of Education,NA,NA,22,13,9,N/A,4,4,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.521626,,,GOVT. PRY. SCHOOL JOSAM,https://kys.udiseplus.gov.in/#/schooldetail/2701333/12,East Siang,Ruksin,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"C/O HEADMASTER GOVT PRIMARY SCHOOL JOSSAM,EAST SIANG DISTRICT PASIGHAT",791102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701333/12,2025-08-20T13:56:08.017952,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,39,28,11,N/A,3,3,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.549972,,,GOVT. PRY. SCHOOL KANGKONG,https://kys.udiseplus.gov.in/#/schooldetail/2703355/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL KANGKONG,791104.0,,Injongmegu12@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703355/12,2025-08-20T13:56:16.116984,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,48,29,19,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.578752,,,GOVT. PRY. SCHOOL KONGKUL,https://kys.udiseplus.gov.in/#/schooldetail/2701316/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL KONGKUL,791104.0,,Akilego607@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701316/12,2025-08-20T13:56:24.230261,1-Rural,1,5,2003,1-Department of Education,1-Department of Education,NA,NA,23,14,9,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,EAST SIANG,2208,2025-08-20T11:33:08.622217,,,GOVT. PRY SCHOOL LANGKO,https://kys.udiseplus.gov.in/#/schooldetail/2701325/12,East Siang,Mebo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL LANGKO,791104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701325/12,2025-08-20T13:56:32.251524,1-Rural,1,5,2003,1-Department of Education,1-Department of Education,NA,NA,40,22,18,N/A,8,3,5,SUCCESS,11,2
